tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
15,250,250,32,15,6,1.0,10.069686,10.613361,17.009405
15,250,250,32,15,6,25.75,1.4922724,1036.5634,9.56064
15,250,250,32,15,6,50.5,1.1667733,1707.2129,6.2777333
15,250,250,32,15,6,75.25,1.0836285,2081.4192,4.7703853
15,250,250,32,15,6,100.0,1.0609705,2321.891,3.9207134
15,250,250,8,5,4,1.0,6.1272907,5.6653223,5.5247583
15,250,250,8,5,4,25.75,9.824504,91.76919,5.5725064
15,250,250,8,5,4,50.5,6.756028,267.8405,5.7029095
15,250,250,8,5,4,75.25,5.511379,476.5134,5.554549
15,250,250,8,5,4,100.0,4.8549414,694.3641,5.3652635
15,250,150,16,5,6,1.0,8.656206,6.330286,8.721095
15,250,150,16,5,6,25.75,4.3527865,287.53485,7.73572
15,250,150,16,5,6,50.5,2.9906137,732.9852,6.9085064
15,250,150,16,5,6,75.25,2.5184906,1173.6965,6.2518663
15,250,150,16,5,6,100.0,2.296226,1570.3295,5.738858
10,250,350,8,5,6,1.0,5.0994177,8.5981655,6.9782495
10,250,350,8,5,6,25.75,6.3309503,181.49915,7.102095
10,250,350,8,5,6,50.5,4.51231,469.8786,6.6821074
10,250,350,8,5,6,75.25,3.7972465,776.73254,6.2381215
10,250,350,8,5,6,100.0,3.4322622,1075.0342,5.872495
15,200,150,16,10,4,1.0,5.3486085,8.69326,7.400203
15,200,150,16,10,4,25.75,6.972193,161.83556,6.974072
15,200,150,16,10,4,50.5,4.3517613,472.19254,6.4760895
15,200,150,16,10,4,75.25,3.368405,845.39526,6.0227895
15,200,150,16,10,4,100.0,2.879349,1230.9153,5.6408234
15,250,150,12,10,4,1.0,5.221706,6.8426843,5.686683
15,250,150,12,10,4,25.75,12.176482,73.86315,5.558949
15,250,150,12,10,4,50.5,7.4682245,231.68005,5.452992
15,250,150,12,10,4,75.25,5.604043,443.22162,5.2533464
15,250,150,12,10,4,100.0,4.641283,684.5302,5.0565066
20,200,250,8,25,6,1.0,4.81092,6.62848,5.075306
20,200,250,8,25,6,25.75,17.409803,46.33398,4.985819
20,200,250,8,25,6,50.5,10.701667,146.32726,4.935208
20,200,250,8,25,6,75.25,7.7172675,296.8593,4.8453784
20,200,250,8,25,6,100.0,6.136612,484.53812,4.7323494
10,200,150,16,25,4,1.0,2.8152018,13.17455,5.9028997
10,200,150,16,25,4,25.75,11.904515,78.386215,5.767591
10,200,150,16,25,4,50.5,7.501095,239.51344,5.662174
10,200,150,16,25,4,75.25,5.4768076,472.98172,5.4787965
10,200,150,16,25,4,100.0,4.4087286,750.5024,5.2660565
20,250,100,8,25,4,1.0,3.4577363,5.3249526,2.9304056
20,250,100,8,25,4,25.75,44.575832,10.448237,2.8786278
20,250,100,8,25,4,50.5,47.278618,19.213665,2.8628826
20,250,100,8,25,4,75.25,40.71694,33.010746,2.8427844
20,250,100,8,25,4,100.0,34.683067,51.19144,2.825758
10,250,100,12,30,4,1.0,2.134218,10.281659,3.4923854
10,250,100,12,30,4,25.75,27.329885,20.168377,3.4068403
10,250,100,12,30,4,50.5,26.549757,40.481785,3.3872633
10,250,100,12,30,4,75.25,21.864214,72.95541,3.3736866
10,250,100,12,30,4,100.0,18.233633,115.69533,3.3574455
20,250,250,8,30,4,1.0,5.762005,5.153812,4.7263117
20,250,250,8,30,4,25.75,21.314457,35.527958,4.680449
20,250,250,8,30,4,50.5,12.406865,118.899925,4.649137
20,250,250,8,30,4,75.25,8.705082,249.14926,4.5871806
20,250,250,8,30,4,100.0,6.7988067,415.5736,4.49677
15,200,150,16,30,6,1.0,3.9227545,8.775678,5.478882
15,200,150,16,30,6,25.75,15.083084,57.05365,5.318837
15,200,150,16,30,6,50.5,9.310724,180.31737,5.2911434
15,200,150,16,30,6,75.25,6.667878,366.6922,5.1713357
15,200,150,16,30,6,100.0,5.2742653,596.50586,5.007222
15,200,150,16,35,4,1.0,3.8674,8.589629,5.2870526
15,200,150,16,35,4,25.75,16.608784,49.409023,5.0720916
15,200,150,16,35,4,50.5,10.430783,154.30879,5.072666
15,200,150,16,35,4,75.25,7.4749827,315.23074,4.983703
15,200,150,16,35,4,100.0,5.8913608,516.6994,4.8447733
10,250,250,16,35,6,1.0,4.5459943,10.413882,7.5346246
10,250,250,16,35,6,25.75,6.672967,180.77605,7.4559474
10,250,250,16,35,6,50.5,3.7186482,579.401,6.790362
10,250,250,16,35,6,75.25,2.7295573,1049.045,6.056195
10,250,250,16,35,6,100.0,2.2804902,1486.1732,5.3940825
15,200,100,12,35,4,1.0,2.5446396,8.577224,3.4737067
