tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,250,100,4,15,4,1.0,1.4415127,11.659574,2.674985
10,250,100,4,15,4,25.75,23.152811,18.18334,2.6020794
10,250,100,4,15,4,50.5,36.39573,22.120014,2.537258
10,250,100,4,15,4,75.25,43.168888,27.071783,2.4717314
10,250,100,4,15,4,100.0,42.110107,35.625,2.3875983
15,250,350,4,15,2,1.0,3.9138803,6.7685347,4.216212
15,250,350,4,15,2,25.75,23.381054,28.95868,4.184909
15,250,350,4,15,2,50.5,16.099398,83.6808,4.245845
15,250,350,4,15,2,75.25,11.772445,167.16348,4.1621866
15,250,350,4,15,2,100.0,9.773989,268.02344,4.1693144
15,200,100,20,15,4,1.0,4.0773454,8.344591,5.4150515
15,200,100,20,15,4,25.75,11.451009,78.74939,5.573577
15,200,100,20,15,4,50.5,7.6284313,223.33488,5.3693347
15,200,100,20,15,4,75.25,5.498747,443.55124,5.158471
15,200,100,20,15,4,100.0,4.6098504,681.64594,5.0011
20,200,150,20,20,2,1.0,6.5487604,6.5332656,6.809412
20,200,150,20,20,2,25.75,8.091079,132.25594,6.6140065
20,200,150,20,20,2,50.5,5.03398,391.33667,6.208557
20,200,150,20,20,2,75.25,3.441282,802.32544,5.839616
20,200,150,20,20,2,100.0,2.8535774,1207.314,5.483145
10,200,350,20,15,2,1.0,6.542144,14.912431,15.5270405
10,200,350,20,15,2,25.75,2.2381897,774.26935,10.711047
10,200,350,20,15,2,50.5,1.5994637,1465.8152,7.3889437
10,200,350,20,15,2,75.25,1.3694606,1952.3962,5.6549788
10,200,350,20,15,2,100.0,1.4676573,2218.1401,5.181238
20,200,250,24,20,2,1.0,10.067765,7.890686,12.64352
20,200,250,24,20,2,25.75,2.3829463,660.1298,9.722695
20,200,250,24,20,2,50.5,1.8876715,1193.7668,7.1019006
20,200,250,24,20,2,75.25,1.4172044,1804.1875,5.407887
20,200,250,24,20,2,100.0,1.5000129,2046.1152,4.8847804
10,200,350,24,15,2,1.0,6.0925164,17.790642,17.250774
10,200,350,24,15,2,25.75,1.7867087,849.9591,9.386307
10,200,350,24,15,2,50.5,1.3845801,1546.3989,6.7478967
10,200,350,24,15,2,75.25,1.0785102,2126.2053,4.8500123
10,200,350,24,15,2,100.0,1.3403198,2274.8015,4.8525724
15,200,250,24,20,2,1.0,7.8834877,9.982646,12.5251875
15,200,250,24,20,2,25.75,2.5991054,621.17035,9.978785
15,200,250,24,20,2,50.5,1.6467906,1334.0215,6.923568
15,200,250,24,20,2,75.25,1.5582842,1727.2218,5.6925683
15,200,250,24,20,2,100.0,1.4270397,2146.7964,4.8758106
10,250,350,28,15,4,1.0,6.5758476,17.095543,17.891834
10,250,350,28,15,4,25.75,1.4194348,1001.31757,8.784769
10,250,350,28,15,4,50.5,1.2253466,1467.036,5.6653714
