tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,250,100,12,20,4,1.0,2.300875,10.203137,3.736344
10,250,100,12,20,4,25.75,22.867443,23.960293,3.3865142
10,250,100,12,20,4,50.5,29.26136,37.646,3.4716983
10,250,100,12,20,4,75.25,21.408487,74.65003,3.3800988
10,250,100,12,20,4,100.0,17.5821,127.5217,3.5684118
10,250,150,16,15,6,1.0,3.8844266,10.737342,6.6380997
10,250,150,16,15,6,25.75,11.166104,77.729675,5.364531
10,250,150,16,15,6,50.5,7.736095,210.68732,5.136756
10,250,150,16,15,6,75.25,6.4799905,337.98706,4.632206
10,250,150,16,15,6,100.0,5.0952377,601.66516,4.8790936
20,250,250,16,20,6,1.0,9.696283,5.5637803,8.586089
20,250,250,16,20,6,25.75,5.555023,237.98396,8.171024
20,250,250,16,20,6,50.5,3.720365,605.29614,7.0971193
20,250,250,16,20,6,75.25,2.3050306,1285.4119,6.266607
20,250,250,16,20,6,100.0,1.999082,1755.4724,5.5852757
15,200,100,8,15,4,1.0,2.366651,8.455107,3.1847365
15,200,100,8,15,4,25.75,29.791368,18.616444,3.427916
15,200,100,8,15,4,50.5,30.990784,30.655256,2.9940999
15,200,100,8,15,4,75.25,27.7602,53.230476,3.125334
15,200,100,8,15,4,100.0,26.013247,75.96862,3.1452048
10,200,100,8,15,2,1.0,1.0024449,20.894201,3.333546
10,200,100,8,15,2,25.75,20.00594,21.856632,2.7026215
10,200,100,8,15,2,50.5,28.188059,33.090427,2.9396536
10,200,100,8,15,2,75.25,26.070477,51.895557,2.861493
10,200,100,8,15,2,100.0,21.928762,93.05189,3.2475753
20,250,150,12,20,6,1.0,6.0946093,4.883585,4.737015
20,250,150,12,20,6,25.75,18.101017,45.73796,5.117089
20,250,150,12,20,6,50.5,8.883571,185.69098,5.1988482
20,250,150,12,20,6,75.25,6.7774305,326.92258,4.6862273
20,250,150,12,20,6,100.0,5.486354,558.2363,4.8744097
15,200,100,8,20,2,1.0,2.7766516,7.758236,3.4285023
15,200,100,8,20,2,25.75,22.636156,20.992392,2.937026
15,200,100,8,20,2,50.5,24.6091,43.081017,3.3412616
15,200,100,8,20,2,75.25,26.32612,56.51509,3.1467688
15,200,100,8,20,2,100.0,24.266191,83.46544,3.223505
15,250,350,8,20,4,1.0,6.531909,6.4340105,6.6887045
15,250,350,8,20,4,25.75,12.851874,71.69739,5.6952486
15,250,350,8,20,4,50.5,5.943304,339.0154,6.3500338
15,250,350,8,20,4,75.25,3.8117232,713.47845,5.751956
15,250,350,8,20,4,100.0,3.3999805,1021.299,5.526488
10,250,350,12,15,4,1.0,5.5146394,11.333756,9.947438
10,250,350,12,15,4,25.75,5.0057135,246.84648,7.6372323
10,250,350,12,15,4,50.5,3.1862097,774.09033,7.7731085
10,250,350,12,15,4,75.25,1.7899951,1611.022,6.0991125
10,250,350,12,15,4,100.0,2.1992083,1622.6056,5.67936
10,200,350,8,20,2,1.0,2.8710022,16.785172,7.6697197
10,200,350,8,20,2,25.75,9.56832,115.48799,6.829919
10,200,350,8,20,2,50.5,6.015989,357.45255,6.7772603
10,200,350,8,20,2,75.25,3.5248792,797.57794,5.946081
10,200,350,8,20,2,100.0,2.7611256,1306.5586,5.7416263
10,200,350,16,20,6,1.0,7.620105,10.089469,12.236281
10,200,350,16,20,6,25.75,2.5376008,617.2822,9.681664
10,200,350,16,20,6,50.5,1.9024938,1228.9337,7.3685217
10,200,350,16,20,6,75.25,1.7491788,1661.8481,6.1480727
10,200,350,16,20,6,100.0,1.7194109,1920.4672,5.255408
20,200,350,8,20,2,1.0,8.07107,6.200545,7.9649134
20,200,350,8,20,2,25.75,10.990348,94.85574,6.4434447
20,200,350,8,20,2,50.5,5.2780113,412.25092,6.8574185
20,200,350,8,20,2,75.25,3.552781,831.20984,6.2458663
20,200,350,8,20,2,100.0,2.8892338,1280.745,5.889323
10,200,100,16,20,2,1.0,2.1934764,16.137384,5.6336036
10,200,100,16,20,2,25.75,14.905172,62.317345,5.7410197
10,200,100,16,20,2,50.5,11.078275,155.7517,5.4379315
10,200,100,16,20,2,75.25,6.9903455,326.79886,4.831619
10,200,100,16,20,2,100.0,6.390409,481.45883,4.8967495
10,200,150,12,20,4,1.0,2.986289,12.312459,5.8518996
10,200,150,12,20,4,25.75,14.634113,61.8566,5.594941
10,200,150,12,20,4,50.5,9.573049,175.08838,5.28246
10,200,150,12,20,4,75.25,7.1373506,341.1555,5.149949
10,200,150,12,20,4,100.0,6.218712,486.74472,4.8174987
15,200,100,16,15,2,1.0,5.261826,7.1605153,5.9965425
15,200,100,16,15,2,25.75,14.652792,63.67739,5.766983
15,200,100,16,15,2,50.5,9.042454,196.12492,5.5891767
15,200,100,16,15,2,75.25,5.4343324,431.07504,4.9546447
15,200,100,16,15,2,100.0,4.8814187,689.3936,5.3559084
10,250,250,8,15,4,1.0,3.3954902,11.897413,6.42947
10,250,250,8,15,4,25.75,19.176107,34.04402,4.035007
10,250,250,8,15,4,50.5,13.107718,111.67686,4.6133766
10,250,250,8,15,4,75.25,5.8853135,404.83517,5.039198
10,250,250,8,15,4,100.0,4.4743395,728.71857,5.1893
10,200,250,12,20,6,1.0,3.5847435,12.399179,7.0740995
10,200,250,12,20,6,25.75,8.88488,125.96983,6.9176893
10,200,250,12,20,6,50.5,4.765147,435.24127,6.536349
10,200,250,12,20,6,75.25,3.168636,918.0845,6.152738
10,200,250,12,20,6,100.0,2.6701784,1358.212,5.7720227
10,200,100,8,20,4,1.0,1.7794884,11.424277,3.2355194
10,200,100,8,20,4,25.75,25.333078,18.38588,2.8788254
10,200,100,8,20,4,50.5,25.254055,38.999096,3.1039474
10,200,100,8,20,4,75.25,22.750084,65.28021,3.1410728
10,200,100,8,20,4,100.0,19.98046,105.69663,3.3611403
20,250,350,16,20,6,1.0,10.320273,6.7520094,11.090327
20,250,350,16,20,6,25.75,2.7856224,552.85876,9.518743
20,250,350,16,20,6,50.5,1.9839495,1184.6117,7.406882
20,250,350,16,20,6,75.25,1.4653435,1813.6395,5.620874
20,250,350,16,20,6,100.0,1.4974009,2035.117,4.850062
15,250,350,8,15,4,1.0,6.476161,6.0250363,6.2100844
15,250,350,8,15,4,25.75,13.5141115,62.969273,5.2596784
15,250,350,8,15,4,50.5,6.753912,294.734,6.2735643
