tCu,wCu,tLamCore,Nlam,AlN,tSu,freq,Q,R,L
5,250,150,4,15,6,25.75,11.618836747086348,35.0730649695602,2.51871638613895
5,250,150,4,15,6,50.5,17.04305260508997,46.2104517441334,2.48208329757822
5,250,150,4,15,6,75.25,20.56027766464612,56.6738733314916,2.46448113461538
5,250,150,4,15,6,100.0,22.89288435829787,67.34046492004,2.45356041669968
5,250,250,4,20,8,1.0,0.8357700098355572,20.8769413719275,2.77698661470553
5,250,250,4,20,8,25.75,9.754814032437192,42.3143371833924,2.55122895365986
5,250,250,4,20,8,50.5,13.445261754672048,58.9427623459964,2.4976322889551
5,250,250,4,20,8,75.25,15.571129475827911,75.0609990838642,2.47199782332914
5,250,250,4,20,8,100.0,16.780281525221113,91.959380999506,2.45592677378706
15,200,250,8,15,4,1.0,2.489306886984381,9.17679087065219,3.6357114421927
15,200,250,8,15,4,25.75,13.920976490760912,37.6994820351917,3.24375452968287
15,200,250,8,15,4,50.5,14.454780161004209,69.9938128983493,3.18859893544951
15,200,250,8,15,4,75.25,13.278848434594238,112.356685239542,3.15553469332355
15,200,250,8,15,4,100.0,11.926295555147371,164.789889635417,3.12792450358957
5,200,250,12,20,6,1.0,1.0861977854385472,26.2529194240207,4.53844054337914
5,200,250,12,20,6,25.75,7.906558703622714,83.3377238554192,4.072602586513
5,200,250,12,20,6,50.5,8.028720948797135,155.872691314163,3.94407487561802
5,200,250,12,20,6,75.25,7.326388386477113,248.867791852612,3.85631285002503
5,200,250,12,20,6,100.0,6.611623928510106,359.065416773015,3.7783471048104
5,200,250,4,15,6,1.0,0.8170782433283604,26.0204293464133,3.38374974819271
5,200,250,4,15,6,25.75,10.752940006213125,47.96017601131891,3.187505107151
5,200,250,4,15,6,50.5,14.418986759178503,69.0157103490342,3.13625566577763
5,200,250,4,15,6,75.25,15.809795548668903,93.0242031710849,3.11054035215387
5,200,250,4,15,6,100.0,16.05654415884077,121.040514727893,3.09316417505062
15,250,350,12,15,6,1.0,2.808051200734516,7.99015703841027,3.57092286298282
15,250,350,12,15,6,25.75,10.728330336299232,44.481755150102,2.94955807024832
15,250,350,12,15,6,50.5,11.176622040080012,81.5755442316812,2.87342124223066
15,250,350,12,15,6,75.25,10.494730927627462,127.303337725503,2.82569137549433
15,250,350,12,15,6,100.0,9.690560824794064,180.601275374611,2.78541465592817
10,200,100,12,20,8,1.0,1.4753119269567565,13.1618966761151,3.09045527042739
