Rpre,Lpre,Qpre,Rdata,Ldata,Qdata,f
669.3743,5.8725357,4.148042,648.17126,5.8359127,4.2570167,75.25001
967.11523,5.5792484,3.6247454,972.60516,5.544859,3.5820673,100.0
5.606679,5.4221554,6.076397,5.40734,5.4164314,6.2937493,1.0
59.057285,5.221283,14.304108,59.54418,5.321529,14.459534,25.749998
189.63307,5.203348,8.706431,192.84201,5.199627,8.555426,50.499992
389.00568,5.033095,6.1173825,378.42233,5.047826,6.3068724,75.25001
579.0706,4.9162025,5.3343077,594.6079,4.891632,5.168957,100.0
6.072579,4.1354156,4.2788377,5.342659,4.1308894,4.858094,1.0
25.177992,3.9709837,25.51726,24.050154,4.076305,27.422422,25.749998
70.34548,4.1408777,18.677883,70.37016,4.0524416,18.272566,50.499992
147.3295,3.978433,12.767589,142.00137,4.0202246,13.385794,75.25001
225.64822,4.0225487,11.2008095,234.9774,3.980763,10.644374,100.0
13.211121,4.8311515,2.297687,13.190405,4.558235,2.1712935,1.0
50.6314,4.2601852,13.613365,40.239872,4.4111896,17.736017,25.749998
106.57576,4.282149,12.748955,97.1893,4.3694024,14.265099,50.499992
181.16437,4.221681,11.017907,182.58836,4.3238835,11.196629,75.25001
268.6886,4.273621,9.993712,291.60336,4.27209,9.205086,100.0
10.139877,5.328709,3.3019402,10.5636215,5.30603,3.1559978,1.0
55.301617,5.1084895,14.94554,59.006195,5.2098455,14.285135,25.749998
176.79756,5.2204423,9.369196,178.10233,5.1081424,9.100488,50.499992
375.70828,5.155081,6.4874077,347.12064,4.9787664,6.7815313,75.25001
531.7772,4.899604,5.789101,546.9488,4.8416343,5.561926,100.0
6.829119,7.4888363,6.8901625,7.020167,7.5331755,6.742339,1.0
169.6022,7.202328,6.870658,163.88046,7.160603,7.06935,25.749998
513.7498,6.5827813,4.0656424,500.88632,6.6608486,4.2195077,50.499992
933.5598,6.113718,3.0963492,905.12067,6.15424,3.2148027,75.25001
1352.884,5.7302155,2.6612794,1324.759,5.6978364,2.7024217,100.0
10.991628,9.098814,5.201191,11.119825,9.218358,5.208773,1.0
300.9135,8.72688,4.6921744,309.86227,8.424009,4.3985267,25.749998
837.6552,7.3248014,2.7746098,854.2718,7.2867117,2.706492,50.499992
1462.4033,6.1626973,1.992463,1399.6528,6.3214946,2.1354325,75.25001
1869.2896,5.5831156,1.8766352,1877.7104,5.5682287,1.8632379,100.0
12.497479,3.512952,1.7661582,13.044381,3.2689505,1.5745798,1.0
20.144762,3.2959976,26.471695,23.131105,3.1812685,22.251583,25.749998
36.35216,3.2418578,28.29665,37.495544,3.1655016,26.78762,50.499992
64.94453,3.2635505,23.75933,57.924595,3.1563168,25.763437,75.25001
89.91195,3.1188345,21.794899,84.611145,3.1486294,23.381582,100.0
8.2265625,12.1950035,9.314155,8.239508,12.20939,9.310491,1.0
622.01685,9.537849,2.4808774,620.3493,9.606789,2.5055277,25.749998
1444.9374,7.0352325,1.544901,1337.989,7.1080403,1.6856545,50.499992
1992.8292,5.5915155,1.3266186,1816.8976,5.6982274,1.4828451,75.25001
2071.3252,4.9867,1.5126724,2140.1436,4.8956594,1.4373025,100.0
5.2004595,3.3459957,4.042626,5.30208,3.2654707,3.8697188,1.0
13.52651,3.220411,38.51966,12.77338,3.2191072,40.774315,25.749998
28.032652,3.195628,36.171234,28.676348,3.211883,35.539165,50.499992
61.775894,3.3534725,25.666235,53.440052,3.2048697,28.355013,75.25001
98.7799,3.3823056,21.514158,86.74387,3.1967647,23.155376,100.0
5.169477,3.9012265,4.741705,5.3079133,3.7767022,4.470631,1.0
19.117489,3.7005775,31.318113,18.352777,3.7268023,32.85426,25.749998
49.6326,3.7586305,24.028902,49.224937,3.7135463,23.937284,50.499992
103.80684,3.7352276,17.012869,97.728836,3.6974308,17.88808,75.25001
168.24657,3.721598,13.89835,162.5456,3.6775038,14.215362,100.0
13.772447,8.82849,4.0276823,13.703551,9.081644,4.164005,1.0
286.97052,8.356234,4.7111855,287.0574,8.340452,4.700867,25.749998
848.6534,7.3581014,2.751102,806.40485,7.323669,2.8816872,50.499992
1405.3821,6.4013214,2.1535835,1343.1055,6.417262,2.2590516,75.25001
1953.2223,5.686115,1.829128,1823.9286,5.693596,1.9613663,100.0
8.006712,11.474816,9.0047455,8.336072,11.487974,8.658883,1.0
524.2327,9.437689,2.9127173,546.97723,9.418432,2.7859058,25.749998
1356.1858,7.0643687,1.65282,1252.1454,7.221102,1.8298693,50.499992
1719.7307,5.864987,1.6124752,1772.8029,5.8460875,1.5591624,75.25001
2247.3477,4.8815227,1.3647871,2138.8022,5.0050845,1.4703497,100.0
12.61939,5.6603217,2.8182702,13.217842,5.5193367,2.6236517,1.0
69.190636,5.423799,12.682743,65.62481,5.351255,13.193032,25.749998
181.98116,5.2428527,9.141394,187.28557,5.249033,8.892957,50.499992
382.33752,5.1766076,6.4015446,363.14355,5.123065,6.670185,75.25001
565.6611,5.0740013,5.63604,575.46796,4.9848986,5.442707,100.0
4.152822,3.3793728,5.112964,4.448558,3.284499,4.6390576,1.0
15.063592,3.3036485,35.48315,13.334449,3.213842,38.99478,25.749998
32.942883,3.3730726,32.488926,29.701143,3.202624,34.214016,50.499992
63.21808,3.354501,25.08842,54.30154,3.193552,27.806625,75.25001
117.431175,3.4259613,18.330694,86.810326,3.1842937,23.047382,100.0
12.743697,5.43822,2.6812735,13.174434,5.446625,2.5976188,1.0
68.04317,5.252729,12.489855,64.209236,5.2987986,13.351714,25.749998
186.16635,5.182814,8.833559,183.50502,5.1996784,8.99083,50.499992
385.3976,5.1381917,6.3035865,356.2427,5.0768747,6.73809,75.25001
573.24304,4.9909167,5.470429,565.0976,4.941847,5.4947224,100.0
11.644113,6.749754,3.6421795,13.18177,6.6250787,3.1578913,1.0
138.38109,7.3327045,8.573229,98.92753,6.4306955,10.517146,25.749998
275.96027,6.495867,7.46899,293.62808,6.2305436,6.73286,50.499992
589.7104,5.76868,4.625133,562.9675,5.9945974,5.034577,75.25001
926.14453,5.8482776,3.9676132,873.68585,5.748077,4.1337795,100.0
8.849826,7.1386495,5.068287,9.0914135,7.1989117,4.9752545,1.0
144.15953,7.074747,7.940071,142.70793,6.8915696,7.813165,25.749998
452.65875,6.590722,4.619909,442.93176,6.4947486,4.6526113,50.499992
868.6585,6.2062798,3.3780706,818.7259,6.0597525,3.4994738,75.25001
1310.0902,5.796999,2.7802386,1217.0012,5.6515713,2.917817,100.0
7.0774126,3.723601,3.3057384,6.6344366,3.6135242,3.422211,1.0
22.317078,3.4980366,25.359697,18.859713,3.5236633,30.22849,25.749998
45.242092,3.4213483,23.995287,42.18682,3.5082629,26.386786,50.499992
83.42578,3.4579613,19.59776,77.66229,3.494882,21.276913,75.25001
127.81008,3.4273398,16.848919,124.687126,3.480286,17.537724,100.0
7.003665,3.783258,3.3940678,7.062089,3.8386407,3.4152627,1.0
21.909353,3.7345116,27.577898,20.760483,3.7784128,29.446184,25.749998
53.44414,3.757709,22.309736,52.557804,3.763819,22.722845,50.499992
104.41696,3.7138731,16.816765,102.31288,3.74659,17.313795,75.25001
174.98413,3.7399483,13.4291,168.62036,3.7255201,13.88215,100.0
8.015996,13.869475,10.871324,8.596358,15.321235,11.198482,1.0
813.06793,9.590714,1.9084514,894.2089,9.38006,1.6971633,25.749998
1411.559,6.61348,1.4866282,1495.1592,6.343854,1.3462847,50.499992
1932.57,5.0784616,1.2424631,1822.9297,5.1352167,1.3319113,75.25001
1945.8875,4.98602,1.6099644,2056.595,4.538297,1.3865134,100.0
5.681696,3.7917607,4.1931725,5.3343925,3.7983005,4.473879,1.0
18.684923,3.596038,31.137947,18.515585,3.744221,32.717583,25.749998
49.515064,3.615376,23.167938,49.688255,3.7305427,23.822622,50.499992
108.58537,3.7232223,16.21191,98.58325,3.7138524,17.811804,75.25001
133.67123,3.2348986,15.205565,163.7822,3.6932495,14.168432,100.0
13.39914,5.4618945,2.5612159,13.171198,5.446359,2.59813,1.0
71.03787,5.363528,12.215673,65.40347,5.2987986,13.107918,25.749998
195.85231,5.239027,8.487761,186.2612,5.188158,8.838162,50.499992
369.55322,4.969805,6.358415,356.44748,5.0551734,6.705433,75.25001
535.10913,4.8640914,5.711355,557.2058,4.9161463,5.543565,100.0
7.2554655,9.50238,8.228999,7.774237,9.609827,7.7667193,1.0
338.91614,8.576306,4.0941606,337.9582,8.517716,4.0777197,25.749998
899.2061,7.19638,2.5393705,876.4197,7.325834,2.6522608,50.499992
1455.3092,6.3745794,2.071012,1424.7058,6.368743,2.1135614,75.25001
1943.9688,5.580874,1.8038185,1909.8619,5.607883,1.8449169,100.0
13.169846,4.251472,2.0283298,13.171733,4.3196,2.0605376,1.0
37.07167,4.165252,18.178421,35.843502,4.180029,18.868006,25.749998
88.794754,4.252107,15.194557,81.44945,4.146699,16.154202,50.499992
151.95268,4.090278,12.727148,150.1135,4.1132126,12.955307,75.25001
235.62793,4.0856743,10.894743,238.97054,4.075473,10.715527,100.0
13.58336,4.2522926,1.9669614,13.1228895,4.251498,2.0355997,1.0
37.70719,4.2152033,18.086365,34.907574,4.1315665,19.14927,25.749998
80.6173,4.101082,16.141415,79.25812,4.099813,16.413137,50.499992
149.274,4.0171895,12.72403,146.17656,4.0675917,13.156673,75.25001
245.0171,4.0789537,10.460016,232.87314,4.0310993,10.8763685,100.0
12.882025,4.1265674,2.012726,13.164631,4.149263,1.9803507,1.0
30.764183,4.041394,21.254105,32.9403,4.009339,19.692568,25.749998
73.258095,4.0402493,17.49943,70.286125,3.981773,17.97538,50.499992
128.38492,3.9489675,14.543068,126.615746,3.957615,14.77856,75.25001
207.04492,3.9461143,11.975261,200.69884,3.9313724,12.307761,100.0
10.668984,4.561668,2.686461,10.508165,4.581792,2.7396076,1.0
39.222507,4.561151,18.814651,37.61304,4.510611,19.402338,25.749998
103.111145,4.431757,13.637716,104.28248,4.4736485,13.611996,50.499992
220.38892,4.452738,9.552647,207.06288,4.424463,10.102867,75.25001
349.44382,4.371273,7.859783,340.01102,4.3644624,8.0652485,100.0
4.994193,3.6113977,4.5434933,5.3257546,3.8484216,4.540267,1.0
19.140574,3.7014184,31.28744,19.15253,3.7943463,32.05295,25.749998
50.91987,3.8722324,24.12934,51.98501,3.7803473,23.074104,50.499992
105.06629,3.8612201,17.375912,103.62207,3.7632873,17.171234,75.25001
168.24577,3.755026,14.023254,172.69681,3.7421486,13.614969,100.0
11.187439,3.9057748,2.1935945,10.486834,4.0551443,2.4296396,1.0
29.25712,4.0286565,22.278486,27.855646,3.9951813,23.204937,25.749998
65.75602,3.9781988,19.196512,69.000496,3.9735863,18.272652,50.499992
135.1785,4.0197754,14.059846,132.67932,3.9464574,14.063406,75.25001
218.2252,3.9341855,11.32739,215.945,3.9134564,11.386678,100.0
7.0853486,6.658463,5.9046288,6.8793564,6.7511086,6.166051,1.0
126.73027,6.5971093,8.42229,117.49189,6.5038657,8.956139,25.749998
348.21228,6.050903,5.513755,370.37817,6.192284,5.304896,50.499992
717.6874,5.8471127,3.8520582,695.12006,5.845489,3.9760084,75.25001
1138.631,5.526141,3.049432,1049.7627,5.51452,3.300627,100.0
7.413473,3.9213305,3.323469,7.066269,3.8767314,3.4471123,1.0
20.856827,3.6956348,28.66802,21.206287,3.8149667,29.106047,25.749998
51.634937,3.7190228,22.853693,54.101147,3.7999868,22.286758,50.499992
104.4834,3.6594822,16.559944,105.62065,3.7822876,16.931366,75.25001
188.59622,3.9842732,13.273823,174.34564,3.7606108,13.552744,100.0
5.8147616,8.99935,9.724317,5.9518385,9.07875,9.584174,1.0
321.56775,8.37613,4.214325,298.2097,8.318779,4.5133076,25.749998
869.5993,7.285244,2.658252,834.4539,7.20635,2.740212,50.499992
1421.3789,6.2699013,2.0856304,1373.5795,6.2569156,2.1537383,75.25001
1858.0613,5.256767,1.7776191,1847.0544,5.5136275,1.8755887,100.0
10.843748,4.8259435,2.796293,10.567785,4.659689,2.7704659,1.0
38.9328,4.506909,18.729235,38.770348,4.571608,19.077715,25.749998
105.65355,4.555642,13.681597,107.612816,4.532632,13.364653,50.499992
218.67593,4.445049,9.610855,213.5488,4.4812336,9.921717,75.25001
341.0571,4.4490433,8.196332,350.37802,4.4187646,7.923991,100.0
11.951409,3.3927114,1.7836416,13.07616,3.4960704,1.679886,1.0
23.50672,3.517025,24.206966,25.175417,3.3945527,21.815388,25.749998
43.859653,3.3539257,24.26384,44.277885,3.3766196,24.197273,50.499992
74.62031,3.3142617,20.999857,72.16881,3.3646307,22.043175,75.25001
108.81275,3.2617037,18.83409,108.80643,3.353407,19.364738,100.0
9.762921,9.152584,5.890386,9.400927,9.20989,6.155506,1.0
319.85904,8.408324,4.25312,305.01364,8.390757,4.4508104,25.749998
915.23596,7.151079,2.4791899,841.22327,7.271615,2.742779,50.499992
1395.0773,6.374516,2.1604068,1379.579,6.3220506,2.166695,75.25001
1839.0308,5.4691973,1.8685925,1852.518,5.5797234,1.8924748,100.0
5.112598,2.165249,2.6610076,4.04792,1.7530098,2.7210236,1.0
9.150738,1.7801791,31.474916,8.346676,1.5016501,29.10799,25.749998
9.305264,1.5058931,51.349556,10.292434,1.4950235,46.089417,50.499992
10.272875,1.5398357,70.87107,12.300357,1.491813,57.34333,75.25001
21.09129,1.5433863,45.978157,14.400407,1.4896415,64.99604,100.0
5.8115,5.2988076,5.728879,5.4262824,5.454505,6.315865,1.0
58.92629,4.9893255,13.699027,60.329784,5.3561206,14.36401,25.749998
185.96504,5.017689,8.561378,195.4476,5.2320914,8.494077,50.499992
346.6178,4.7257285,6.446211,383.39075,5.0777426,6.2620335,75.25001
496.69226,4.4482923,5.627117,602.10144,4.9190707,5.1332607,100.0
12.73454,6.464705,3.1896675,13.288555,6.695135,3.1656396,1.0
113.20554,6.3325315,9.050378,120.41678,6.437225,8.64906,25.749998
360.58743,6.071496,5.3426466,354.0061,6.128201,5.492796,50.499992
618.1017,5.650703,4.322442,646.97375,5.8117094,4.247208,75.25001
1033.587,5.55734,3.3783119,968.6927,5.523557,3.5827184,100.0
5.3444023,5.1700673,6.0782285,5.4089346,5.226384,6.0711284,1.0
47.009396,4.929098,16.96445,52.18612,5.1402574,15.936277,25.749998
167.42474,5.0193906,9.512673,168.68541,5.0426936,9.4854145,50.499992
322.25354,4.8484445,7.1136303,334.4783,4.917085,6.9506607,75.25001
512.88043,4.734044,5.799576,530.8836,4.7834034,5.661317,100.0
6.3498373,4.104797,4.061711,6.6316643,3.886517,3.6822894,1.0
23.678679,3.8696916,26.440872,22.124592,3.7971518,27.767702,25.749998
54.735886,3.7079096,21.494541,54.30677,3.7780478,22.074184,50.499992
114.47123,3.7607923,15.533507,103.78743,3.759011,17.124393,75.25001
185.65317,3.749965,12.69126,169.30008,3.7371001,13.86939,100.0
13.025768,5.3772626,2.5938075,13.287319,5.6104584,2.6530218,1.0
70.18117,5.4209476,12.497164,67.356186,5.4151683,13.007433,25.749998
196.73,5.3577976,8.6414585,191.83371,5.309142,8.781538,50.499992
361.1296,5.197615,6.8049917,371.38232,5.1793666,6.5938916,75.25001
563.9942,5.114777,5.6981244,587.7935,5.037456,5.3847613,100.0
7.021836,4.1191554,3.685848,6.6381936,4.0780745,3.85998,1.0
26.654217,3.9868662,24.20041,25.234385,3.9881048,25.570013,25.749998
66.031296,4.046969,19.446945,65.984146,3.9632711,19.058361,50.499992
129.27437,3.9457915,14.431394,128.35762,3.9353392,14.495957,75.25001
221.75935,3.9501717,11.192166,209.62381,3.9024923,11.697185,100.0
8.31583,12.185976,9.207349,8.395073,11.588997,8.6736355,1.0
514.41315,9.605832,3.0212018,553.1499,9.481914,2.7733853,25.749998
1310.6425,7.34611,1.7784619,1263.8396,7.2611814,1.8229997,50.499992
1875.0128,5.9004054,1.487867,1787.7954,5.875239,1.5537962,75.25001
2135.9087,5.0344105,1.4809693,2156.0466,5.0284348,1.4653944,100.0
10.468802,4.048403,2.4297776,10.4692545,4.025186,2.4157395,1.0
29.714153,3.9867775,21.707787,27.514599,3.9705012,23.347439,25.749998
64.97144,3.972783,19.401875,67.99711,3.9494114,18.429485,50.499992
128.08788,3.8073113,14.0539,130.68538,3.9228554,14.19259,75.25001
202.52745,3.8340793,11.8948,212.69333,3.890515,11.492988,100.0
6.911497,9.030171,8.209253,7.2761292,9.158733,7.908877,1.0
304.34708,8.429328,4.4810586,300.903,8.346026,4.4875603,25.749998
898.7636,7.214818,2.5471308,835.27997,7.2339725,2.7479963,50.499992
1450.1326,6.2708173,2.044575,1372.4789,6.2881126,2.1662126,75.25001
1900.5728,5.760864,1.9045088,1844.6825,5.5478377,1.8896524,100.0
10.058821,8.688095,5.4269686,9.360921,9.120793,6.1220074,1.0
304.27902,8.465293,4.501187,300.95682,8.326724,4.476382,25.749998
836.0224,7.339719,2.78569,831.58527,7.223468,2.756197,50.499992
1334.4637,6.3098164,2.2356126,1365.4681,6.2844553,2.176068,75.25001
1818.7994,5.663886,1.9566339,1834.9742,5.548984,1.900043,100.0
11.322734,9.952482,5.522809,11.317284,9.8962555,5.494252,1.0
380.48248,8.860939,3.767924,355.73093,8.726989,3.9691715,25.749998
926.3429,7.3091106,2.5035946,911.3218,7.4824347,2.6052086,50.499992
1493.133,6.642225,2.1033018,1473.8289,6.4927416,2.0828955,75.25001
1870.6174,5.6284447,1.8905288,1970.1952,5.709938,1.8209664,100.0
7.3756247,11.3973,9.709191,7.8916645,11.429328,9.099802,1.0
552.1074,9.228257,2.704288,538.8359,9.3637085,2.8115668,25.749998
1303.2084,7.102948,1.7294022,1234.4003,7.2027936,1.8514683,50.499992
1809.3628,5.9247894,1.548224,1749.632,5.8469887,1.5800543,75.25001
2289.879,4.958375,1.360526,2112.521,5.015972,1.49188,100.0
8.278403,14.753685,11.197827,9.200712,16.163738,11.038252,1.0
842.73926,8.854988,1.7000104,937.8779,9.327812,1.6091281,25.749998
1368.0339,6.157783,1.4282318,1514.2249,6.283532,1.3166935,50.499992
1873.7463,5.144312,1.2980849,1827.83,5.1184506,1.3240033,75.25001
1725.3999,4.5853,1.6697754,2058.3042,4.5467963,1.3879567,100.0
6.4635844,2.6534088,2.579352,6.5782166,2.4914358,2.3796957,1.0
9.870075,2.6213894,42.970272,11.546619,2.419213,33.89818,25.749998
14.409519,2.5447707,56.036427,16.176313,2.4098856,47.27028,50.499992
21.435894,2.5830028,56.9731,21.778704,2.4053104,52.218628,75.25001
26.649187,2.4713998,58.26919,28.527994,2.402242,52.90849,100.0
8.553274,3.535182,2.596924,8.805194,3.4750967,2.4797497,1.0
20.077513,3.4925776,28.144466,19.994213,3.3708925,27.277063,25.749998
37.319675,3.443207,29.27498,38.501087,3.3555112,27.653933,50.499992
66.46362,3.4398308,24.470314,65.9291,3.3446505,23.986122,75.25001
103.035904,3.37263,20.56649,102.159996,3.3340776,20.505709,100.0
8.550862,5.0893736,3.739679,8.883858,5.0788794,3.5920813,1.0
48.351097,4.9274297,16.48812,47.995316,4.9422135,16.660181,25.749998
148.553,4.8881207,10.440751,139.82104,4.8772793,11.068183,50.499992
293.02286,4.7360425,7.6418877,277.22034,4.79538,8.178701,75.25001
511.44415,4.7669883,5.8563366,449.34048,4.700518,6.5727935,100.0
7.2723804,4.962859,4.2878065,7.0856147,4.8621736,4.3115444,1.0
40.11916,4.69085,18.917192,41.54436,4.789263,18.651499,25.749998
122.44068,4.7127323,12.212885,128.55614,4.734835,11.686472,50.499992
277.02383,4.6919246,8.007932,260.24713,4.659994,8.4661455,75.25001
428.0244,4.5884943,6.735683,426.12177,4.571178,6.7402215,100.0
5.170807,4.0557847,4.9282928,5.340344,3.8665342,4.5491724,1.0
21.986195,3.8888674,28.617392,20.450836,3.782315,29.922903,25.749998
56.891495,3.873964,21.606264,52.61994,3.7642715,22.698746,50.499992
110.98361,3.7925456,16.156916,102.27357,3.7457013,17.316343,75.25001
179.99152,3.7405214,13.057505,168.12523,3.7241213,13.917809,100.0
11.020728,6.4957767,3.7034,10.656342,6.6305323,3.9094899,1.0
116.463554,6.397203,8.887036,118.592575,6.4382634,8.783517,25.749998
375.4577,6.112155,5.1654077,369.48505,6.133331,5.267092,50.499992
672.1909,5.762993,4.0536113,692.51935,5.7902775,3.953246,75.25001
1074.3988,5.5141053,3.2247024,1045.7079,5.4617033,3.2816916,100.0
6.77835,5.3344574,4.9447703,6.7170644,5.296175,4.9540763,1.0
58.11951,5.30478,14.767341,54.020813,5.17037,15.485223,25.749998
178.77774,5.160637,9.159274,168.55371,5.081646,9.566154,50.499992
374.90527,4.9963403,6.301107,336.1623,4.966913,6.985926,75.25001
495.60376,4.7456303,6.016436,540.2749,4.8382883,5.6267385,100.0
6.7583423,4.0137916,3.7315955,7.0638056,4.0377083,3.591502,1.0
25.80114,3.7910733,23.772797,23.974865,3.9792645,26.853676,25.749998
64.6031,3.890699,19.109331,64.82291,3.958741,19.377596,50.499992
123.52993,3.8583508,14.767805,128.22511,3.9321241,14.499085,75.25001
195.76352,3.827624,12.285065,211.21542,3.8994596,11.600019,100.0
5.0502496,2.0757604,2.5825233,4.4055815,1.7465504,2.4909086,1.0
7.4505167,1.5748925,34.19963,9.319537,1.4951835,25.957169,25.749998
13.321463,1.5628762,37.225796,10.83448,1.4883608,43.58845,50.499992
13.950009,1.5242673,51.662247,12.254407,1.4855564,57.316975,75.25001
15.397394,1.5904702,64.902054,13.674784,1.4838156,68.17724,100.0
5.655251,9.08128,10.089625,6.0043674,9.347679,9.781748,1.0
328.1109,8.317972,4.101605,315.09476,8.365493,4.2954383,25.749998
861.9906,7.0923896,2.6107268,830.98004,7.2575536,2.77122,50.499992
1344.487,6.275923,2.2070262,1367.2064,6.3564115,2.1981854,75.25001
1872.245,5.410334,1.8156881,1853.2502,5.626223,1.9074922,100.0
5.076623,4.437895,5.4926515,5.345617,4.48851,5.2757516,1.0
30.486805,4.3583884,23.129745,30.827913,4.427496,23.236526,25.749998
103.02696,4.471114,13.770073,95.10551,4.3938274,14.659146,50.499992
207.21667,4.332557,9.88567,194.60786,4.3472867,10.561956,75.25001
356.0751,4.375535,7.7209306,323.57715,4.2899175,8.3301115,100.0
17.367697,3.0166917,1.0913614,20.763332,3.3278964,1.0070537,1.0
30.827126,3.1797624,16.688547,29.77382,3.2807856,17.827906,25.749998
52.80083,3.2750123,19.680834,46.75661,3.2695558,22.187937,50.499992
89.962425,3.2966516,17.326006,72.501274,3.2608101,21.26504,75.25001
115.03779,3.2308755,17.646547,106.82832,3.2517104,19.125175,100.0
7.354345,8.650307,7.39039,7.582548,8.727672,7.2320776,1.0
283.09848,8.121053,4.6412144,267.48416,8.107615,4.904019,25.749998
785.7407,7.208066,2.9107893,773.5128,7.1364145,2.9274108,50.499992
1384.2806,6.0772457,2.075722,1300.5787,6.255524,2.2741203,75.25001
1872.2235,5.4603176,1.8324838,1774.0375,5.5468664,1.9645578,100.0
13.934775,12.669206,5.7125406,14.858799,12.693774,5.367685,1.0
586.74976,9.788575,2.6991274,606.3266,9.795453,2.6138163,25.749998
1349.2645,7.1764064,1.687645,1330.7731,7.5434556,1.7986124,50.499992
1735.6023,5.989927,1.6317657,1874.0967,6.111814,1.5419298,75.25001
2147.4526,5.326806,1.5585585,2250.8867,5.2344165,1.4611495,100.0
5.198874,3.1117685,3.7607791,5.287345,3.0873468,3.6688309,1.0
11.342425,2.9729006,42.406395,11.383693,3.0415118,43.22784,25.749998
22.508404,3.0920956,43.58926,23.312681,3.0354733,41.314777,50.499992
41.403988,3.1128893,35.547417,41.679764,3.030599,34.378716,75.25001
66.83996,3.1138906,29.271646,66.38558,3.0254292,28.63473,100.0
10.966977,8.872209,5.083052,11.042629,8.834405,5.0267196,1.0
282.86465,8.29534,4.7447414,275.77994,8.189496,4.804537,25.749998
769.9162,6.9913716,2.8813114,788.5438,7.199579,2.8970265,50.499992
1295.8407,6.3075705,2.3014271,1321.0542,6.3058014,2.256867,75.25001
1875.7479,5.5007143,1.8425725,1798.6111,5.588713,1.9523352,100.0
7.2719393,8.832139,7.631248,7.258104,8.895531,7.7006702,1.0
297.6071,8.3425045,4.5353436,272.06317,8.202104,4.877672,25.749998
833.1538,7.268196,2.7680423,781.5337,7.2159877,2.9296744,50.499992
1409.0875,6.253307,2.098255,1310.6368,6.328568,2.2830184,75.25001
1946.3413,5.4468803,1.7583635,1785.737,5.616753,1.9762768,100.0
12.786671,5.4960384,2.7006736,13.278512,5.6040897,2.6517687,1.0
70.47877,5.4754434,12.569502,68.37443,5.4116135,12.805311,25.749998
206.31702,5.2993407,8.150009,194.09082,5.2942986,8.65515,50.499992
401.39078,5.088234,5.993577,370.55463,5.1546736,6.5771136,75.25001
590.05945,5.120285,5.4522834,578.1874,5.009286,5.443611,100.0
13.001886,5.153952,2.4906566,13.150737,5.1044993,2.438838,1.0
55.328438,4.914579,14.37126,53.45061,4.9703336,15.044921,25.749998
142.82402,4.779943,10.619226,146.24272,4.9021726,10.636177,50.499992
283.9464,4.7888083,7.974026,284.56763,4.8185678,8.0060625,75.25001
518.41876,4.7306657,5.7335205,457.58594,4.7224994,6.48454,100.0
9.543254,3.4425972,2.2665725,8.753544,3.4015074,2.4415598,1.0
18.645412,3.4538312,29.969946,19.205853,3.3165483,27.93894,25.749998
36.65626,3.410561,29.522217,36.777706,3.3024073,28.491621,50.499992
64.20697,3.300952,24.307686,62.92496,3.2923656,24.738398,75.25001
102.154396,3.3834243,20.81035,97.53708,3.282505,21.14538,100.0
6.430969,4.3162313,4.217044,6.6691895,4.251538,4.005464,1.0
28.947416,4.253437,23.773169,28.034248,4.151044,23.956614,25.749998
76.972534,4.301519,17.731985,75.732155,4.121168,17.266775,50.499992
153.82559,4.077615,12.533262,148.43468,4.086267,13.016005,75.25001
271.45956,4.1690373,9.64963,242.33583,4.0452337,10.488319,100.0
13.3608885,7.3969946,3.4785628,13.478,7.358465,3.4303753,1.0
160.81299,7.0701246,7.113166,152.62242,6.972058,7.390939,25.749998
463.89908,6.653113,4.550642,440.97565,6.5414844,4.706877,50.499992
790.2274,6.0199075,3.601839,788.54224,6.130735,3.675987,75.25001
1129.4609,5.8356953,3.2463946,1162.4291,5.7673416,3.117376,100.0
7.146623,4.6323023,4.072639,6.674445,4.631571,4.3600655,1.0
36.950138,4.55567,19.947718,35.202274,4.526693,20.804983,25.749998
106.0167,4.5101895,13.498693,101.993576,4.4862504,13.9566765,50.499992
215.20868,4.361921,9.583064,204.27264,4.4358253,10.267165,75.25001
388.23593,4.2973995,6.954887,336.24054,4.375415,8.176151,100.0
8.74359,4.9057198,3.5252736,8.851381,5.136987,3.6465092,1.0
52.00393,5.0082564,15.581431,51.60442,5.011346,15.711749,25.749998
152.35172,4.9700956,10.351155,152.25577,4.92853,10.271052,50.499992
306.63712,4.841396,7.4650416,297.4679,4.8256183,7.6700673,75.25001
473.6963,4.694292,6.226587,472.41928,4.7139354,6.269541,100.0
6.906807,5.4571805,4.964447,6.778992,5.3958707,5.0012236,1.0
58.457233,5.3417935,14.78447,57.0469,5.2480726,14.884178,25.749998
186.293,5.1539927,8.778463,176.2354,5.1426067,9.258946,50.499992
366.49365,5.05981,6.5276103,344.7864,5.012539,6.873753,75.25001
564.79156,4.933359,5.4882555,543.9782,4.8755984,5.6315303,100.0
