tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L,,er_Q,err_R,err_L,,total,
20,250,100,8,15,4,50.5,35.8176204620432,28.318161741691,3.19661653548528,40.62841,24.8148,3.1773822,,13.431348805136,12.3714306516345,0.601709190694654,,,
20,250,100,8,15,4,75.25,28.6069433342031,52.719175636973,3.189728315739,33.44469,44.555233,3.1516588,,16.9110925598709,15.4857175559617,1.19350339498053,,,
20,250,100,8,15,4,100,23.37163203006,85.5379705381117,3.18176509887506,27.79315,70.98007,3.1397438,,18.9183107292343,17.0192260191927,1.3206914265895,,,
10,200,100,12,20,6,1,1.93486696940662,13.0854425295289,4.02957883504143,1.922661,13.3145685,4.0742717,,0.630842822768503,1.75099902012523,1.10912000455032,,,
10,200,100,12,20,6,25.75,20.2949100166543,31.2854712105667,3.92439513724519,19.970364,31.996231,3.9493697,,1.5991498182942,2.27185259461024,0.636392663872822,,,
10,200,100,12,20,6,50.5,18.607604855655,66.4959960747588,3.89955207556762,18.181723,68.082214,3.901192,,2.28875160967088,2.38543373868385,0.0420541744436434,,,
10,200,100,12,20,6,75.25,15.295429364415,119.859105590431,3.87745112904582,14.868303,123.266266,3.8763149,,2.79250980301812,2.84263793959181,0.0293035039773538,,,
10,200,100,12,20,6,100,12.7268403057279,190.230010719511,3.85318409281627,12.645803,192.66821,3.8777194,,0.636743321839486,1.28171116180193,0.636754086820635,,,
20,250,350,12,15,6,1,9.88993142212953,6.0383925934614,9.50461998645639,8.923534,6.1202774,8.69217,,9.77152804080256,1.35606960414048,8.54794813063637,,,
20,250,350,12,15,6,25.75,4.1234475587679,331.052960057506,8.43724867250708,4.8190875,261.60904,7.7922096,,16.8703477203905,20.9766799987057,7.645135251364,,,
20,250,350,12,15,6,50.5,2.66998939033004,863.316673329816,7.26454498964615,2.7925498,786.58014,6.9226522,,4.59029575599963,8.88857306946741,4.7063207693453,,,
20,250,350,12,15,6,75.25,2.12429041109448,1406.50844384571,6.31931289902158,2.1401036,1366.7144,6.186228,,0.744398638855264,2.82927870215297,2.10600268016774,,,
20,250,350,12,15,6,100,1.85275224866333,1887.70779925047,5.5663723078232,1.8378428,1916.39,5.605474,,0.804718961970579,1.51941951826011,0.702462753377902,,,
10,200,350,12,15,4,1,4.51997734213807,13.9390739769686,10.0274455496787,4.1478386,14.60292,9.640103,,8.23319928329637,4.76248296069212,3.86282376463376,,,
10,200,350,12,15,4,25.75,3.94972504709951,360.218962933709,8.79379493341442,3.837293,358.95868,8.513585,,2.84657908484225,0.349865793695267,3.18645062269629,,,
10,200,350,12,15,4,50.5,2.61926368047558,914.577692131624,7.54968059959877,2.4328337,928.10565,7.1160445,,7.11764843934039,1.4791480247945,5.7437674862936,,,
10,200,350,12,15,4,75.25,2.10219286209722,1475.992225835,6.5625141756596,2.0020447,1444.4764,6.116428,,4.76398545075968,2.13522979886773,6.79748894583932,,,
10,200,350,12,15,4,100,1.84236326468963,1971.85416200033,5.78189484120993,1.8217651,1865.5763,5.409105,,1.1180294942051,5.3897425097867,6.4475375538293,,,
15,200,150,16,20,6,1,4.27909899969845,8.93390541823353,6.08434478207743,4.404079,8.920772,6.2528443,,2.92070831524015,0.147006461549579,2.76939463422448,,,
15,200,150,16,20,6,25.75,11.313680770136,84.4900979461049,5.90816522714124,11.206393,83.07561,5.754166,,0.948301196717514,1.67414641536714,2.60654909300422,,,
15,200,150,16,20,6,50.5,6.84292080097276,266.013442111907,5.73685469294831,6.633403,265.52206,5.550931,,3.06181829465241,0.184720782531089,3.2408646008909,,,
15,200,150,16,20,6,75.25,5.0186729893172,520.143478127302,5.52110088975953,4.9752164,514.07965,5.409484,,0.865898005502699,1.16579912702817,2.02164191504914,,,
15,200,150,16,20,6,100,4.0794331077257,814.962431149077,5.29124092422243,4.2070084,788.09235,5.2768006,,3.12727991623875,3.297094457617,0.272909973846121,,,
20,200,150,8,20,4,1,3.70238358038781,6.65482730053286,3.92137460909446,3.5900867,6.7893124,3.8792777,,3.03309686718218,2.02086535673693,1.07352429418064,,,
20,200,150,8,20,4,25.75,27.4606196172327,22.5301730536057,3.82399889554587,25.605244,23.191286,3.6702592,,6.75649582236075,2.93434473326647,4.02039068904919,,,
20,200,150,8,20,4,50.5,21.8169075974785,55.3285158532606,3.80426679409859,21.696035,53.28396,3.6433883,,0.554031761552093,3.69530218139786,4.22889620539114,,,
20,200,150,8,20,4,75.25,16.9297063431533,105.698622516137,3.78470801550781,17.238317,99.3971,3.6239479,,1.82289432900594,5.96178300731871,4.24762266597837,,,
20,200,150,8,20,4,100,13.7158744458385,172.347698186853,3.76226272788582,14.346705,158.72906,3.6243374,,4.59927332123472,7.90183932255838,3.66602063336832,,,
10,250,350,12,20,6,1,5.18261813899335,11.0773945686671,9.13707032621816,4.5546026,11.925459,8.644618,,12.1177274140312,7.65581135596351,5.38960857951486,,,
10,250,350,12,20,6,25.75,4.42256340193268,305.973341803539,8.36374061925066,5.036103,255.95508,7.9671183,,13.8729406976777,16.3472613361379,4.74216426963029,,,
10,250,350,12,20,6,50.5,2.71974137708923,844.89821572016,7.24203726115343,2.9936981,740.5617,6.987118,,10.0728960929355,12.3490041497161,3.51999378021468,,,
10,250,350,12,20,6,75.25,2.14491120676312,1385.91326948722,6.28722494219493,2.3584769,1245.4755,6.2126994,,9.95685474361297,10.1332292993472,1.1853487489333,,,
10,250,350,12,20,6,100,1.87102262568241,1860.65436739988,5.54070308256224,2.0795124,1697.2172,5.617189,,11.1430920960428,8.7838542323296,1.38043703656449,,,
20,200,100,8,20,6,1,3.02829433549045,6.59622535177795,3.17916962365929,2.9193678,6.961063,3.2343314,,3.59695998548994,5.53100642814927,1.73510013212877,,,
20,200,100,8,20,6,25.75,33.714371937105,14.8785056330626,3.10039684055565,32.873093,15.202685,3.0888999,,2.49531249959047,2.17884359446031,0.370821580168735,,,
20,200,100,8,20,6,50.5,35.1811868500748,27.8613144167582,3.08916311958357,34.26807,28.581194,3.086731,,2.59546914652443,2.5837962002568,0.0787306946710468,,,
20,200,100,8,20,6,75.25,31.0495378373859,46.9310560747533,3.08197488060766,30.879118,47.121983,3.0775263,,0.54886432860428,0.406824267799526,0.144341884018945,,,
20,200,100,8,20,6,100,26.7926203044571,72.1228526479185,3.07544678661944,27.368856,70.612946,3.0758214,,2.15072541989125,2.09352042034362,0.0121807791371924,,,
20,200,250,12,20,4,1,6.43964191282364,6.9223617303501,7.09473436722484,6.4705095,6.798316,7.0009985,,0.479337012744329,1.79195677981171,1.32120333719422,,,
20,200,250,12,20,4,25.75,8.03003497018347,137.170287743964,6.80801312792631,8.492217,121.98142,6.4026217,,5.75566646387805,11.0730012991697,5.95462171280787,,,
20,200,250,12,20,4,50.5,4.71602136212,432.090129462289,6.42212660144975,4.8724327,394.29956,6.0548124,,3.31659519476154,8.74599230242014,5.71951044015282,,,
20,200,250,12,20,4,75.25,3.53329892486949,802.409118565754,5.99638990004207,3.6638322,741.0962,5.742799,,3.69437395210855,7.64110441259022,4.22905955532163,,,
20,200,250,12,20,4,100,2.94015770043871,1195.75368572359,5.59541734809396,3.1000128,1105.8662,5.4561477,,5.4369566481906,7.51722422408393,2.48899482254709,,,
15,250,100,16,15,2,1,4.4566024471398,7.12480403348767,5.05355445346332,4.484671,6.908998,4.93135,,0.629819536140445,3.02893991853457,2.41818812063202,,,
15,250,100,16,15,2,25.75,16.9221551634273,47.5203984343326,4.97025469787488,19.103825,40.371906,4.766972,,12.8923876155432,15.0429976806927,4.08998552854439,,,
15,250,100,16,15,2,50.5,10.4668943124804,148.323639558923,4.89279439403278,11.257192,130.86165,4.6427064,,7.55045062963207,11.7728971665276,5.11135302022472,,,
15,250,100,16,15,2,75.25,7.68572501520629,294.720077025884,4.79080165968732,7.9579244,272.88455,4.5929565,,3.54162273897596,7.4089038134875,4.12968796750883,,,
15,250,100,16,15,2,100,6.23690222568474,471.333118964957,4.67861193804427,6.425389,446.54028,4.5664644,,3.02212167987877,5.26015210206358,2.39702586000644,,,
15,200,100,16,15,4,1,3.66977809737438,8.8848615946511,5.18932179845089,3.6838043,8.771306,5.1425786,,0.382208467472599,1.27807950007308,0.900757368040722,,,
15,200,100,16,15,4,25.75,15.5637759180369,52.5051633787316,5.05079662756427,16.24356,48.416748,4.8609376,,4.3677323905396,7.78669204253483,3.75899173069317,,,
15,200,100,16,15,4,50.5,10.1835144430605,154.733538047261,4.96604777371173,10.333993,145.80211,4.7485456,,1.47766822329243,5.77213457403981,4.37978415880531,,,
15,200,100,16,15,4,75.25,7.60910072439022,302.057100863101,4.86111628499952,7.6468124,290.88733,4.704557,,0.495612779692866,3.69790044040825,3.22064472069166,,,
15,200,100,16,15,4,100,6.22225267672994,479.390173866958,4.74741177716542,6.340597,463.28033,4.675134,,1.90195302920831,3.36048687377327,1.52246698955142,,,
15,200,150,8,20,6,1,2.81790640030707,8.7836747682603,3.93933524758749,2.7191448,9.1344595,3.9530773,,3.50478640086512,3.99359881819916,0.348841912374071,,,
15,200,150,8,20,6,25.75,24.6582876311689,25.2143173297791,3.84284640715047,22.707357,26.658373,3.7414787,,7.91186582114023,5.72712578863047,2.63782874490775,,,
15,200,150,8,20,6,50.5,20.7907276448087,58.3260360796722,3.82173795031376,20.197107,58.304047,3.7112195,,2.85521822492309,0.0377002812983313,2.89183747683921,,,
15,200,150,8,20,6,75.25,16.4976488647073,108.952432175236,3.80165421818588,16.427088,106.10976,3.686629,,0.427702548926518,2.60909473839366,3.02566229289442,,,
15,200,150,8,20,6,100,13.5010353592545,175.866835395976,3.77895008203584,13.864744,166.9395,3.6837568,,2.69393147316061,5.07619038909497,2.51904047339404,,,
10,250,250,16,20,2,1,5.04561077534624,11.1071077801316,8.91938403190601,4.7815948,11.594551,8.823621,,5.23258703656393,4.38857017972166,1.07365073152418,,,
10,250,250,16,20,2,25.75,4.7747238129322,279.589090780798,8.25109097402559,5.260494,246.76636,8.023344,,10.1737860889902,11.7396321469966,2.76020437470072,,,
10,250,250,16,20,2,50.5,2.88129996565537,797.961526788892,7.24601419022973,3.0486195,736.0505,7.0719566,,5.8070848692969,7.75864809397898,2.40211495120205,,,
10,250,250,16,20,2,75.25,2.24593408700382,1335.02444392182,6.3416146947084,2.3920584,1253.8834,6.3437,,6.50617103332345,6.07786953199575,0.032882875923385,,,
10,250,250,16,20,2,100,1.94357884658591,1816.0479546735,5.61758442020774,2.110826,1720.1097,5.7786803,,8.60511286732083,5.28280403755904,2.86770732296896,,,
15,200,100,8,20,4,1,2.33028134418503,8.76658559579136,3.25131439983646,2.2344708,9.28812,3.3031073,,4.11154405986707,5.94911666018542,1.59298344589945,,,
15,200,100,8,20,4,25.75,28.2916929189475,18.0666757723761,3.15922155971811,26.982304,18.603954,3.1026103,,4.62817450584789,2.97386322970049,1.7919369897932,,,
15,200,100,8,20,4,50.5,31.2730198069669,31.9179931206201,3.14582203562855,29.677063,33.1684,3.1022308,,5.10330251705132,3.91756109055645,1.38568663881331,,,
15,200,100,8,20,4,75.25,28.5380945709402,51.9835754133624,3.13765180570952,27.53138,53.1085,3.092471,,3.52761663340102,2.16400002826361,1.43995600873574,,,
15,200,100,8,20,4,100,25.0961941480605,78.3770258903425,3.13052211947978,24.773096,78.35789,3.0894625,,1.28743882898863,0.0244151779493012,1.31159014096355,,,
10,200,150,8,20,4,1,1.94287988013248,13.1140565236749,4.05511461482028,1.8887005,13.383923,4.0231543,,2.78861193049082,2.0578413387033,0.788148248719631,,,
10,200,150,8,20,4,25.75,20.1023870481973,31.6831865165939,3.93658272974504,19.436668,32.359047,3.8874123,,3.31164177966118,2.13318342538595,1.24906379773263,,,
10,200,150,8,20,4,50.5,18.4882813446164,67.1180050094021,3.9107885420658,18.346092,66.60354,3.850965,,0.769078217526181,0.766508196019882,1.52970536305702,,,
10,200,150,8,20,4,75.25,15.2393237611324,120.62574636089,3.88793805336342,15.047175,119.79865,3.812592,,1.26087459092163,0.685671497041345,1.93794377197545,,,
10,200,150,8,20,4,100,12.7089111450037,190.982878056545,3.86298399422382,12.752341,187.21065,3.799622,,0.341727583903779,1.97516557239657,1.64023444877232,,,
10,250,150,8,15,2,1,2.44357041546881,10.5125424735907,4.0883941064849,2.4333684,10.72431,4.153339,,0.417504460040393,2.01442730853449,1.58851842125704,,,
10,250,150,8,15,2,25.75,23.0237800158741,28.2608252566355,4.02165086448887,20.660486,31.198606,3.9839964,,10.2645786844936,10.3952404669242,0.936293720107789,,,
10,250,150,8,15,2,50.5,18.0919032273712,70.1432092056295,3.99943498720458,17.142984,72.60482,3.9226594,,5.24499393704243,3.50940714325477,1.91966083834863,,,
10,250,150,8,15,2,75.25,13.9187761542036,134.91379592248,3.97165064070833,13.239639,138.41724,3.875965,,4.87928785318165,2.59680194569059,2.40921594985164,,,
10,250,150,8,15,2,100,11.2691436881341,219.560820880771,3.9379109764005,10.888859,222.63014,3.858215,,3.37456597109968,1.39793570952978,2.02381356201575,,,
10,250,350,8,20,2,1,3.97549506035688,10.755472585941,6.80519928138261,3.8587518,10.956107,6.7285776,,2.93657163660015,1.86541700009778,1.12592854690131,,,
10,250,350,8,20,2,25.75,8.60897683593267,123.684381540818,6.58126380230305,9.523438,110.172554,6.4850044,,10.6221817237386,10.9244412046956,1.46262792671165,,,
10,250,350,8,20,2,50.5,5.16291644699259,384.700718757932,6.25960383620053,5.549167,350.02036,6.1213846,,7.48124741070334,9.01489315380099,2.20811475961436,,,
10,250,350,8,20,2,75.25,3.87911424417879,719.115040075363,5.89989889886759,4.1769476,657.0146,5.8042693,,7.67787018049688,8.63567532516841,1.62086843362595,,,
10,250,350,8,20,2,100,3.22362146458189,1083.17246704531,5.55727365007281,3.5537891,974.6195,5.5124784,,10.2421341663617,10.0217620321741,0.806065219988281,,,
15,200,100,8,20,6,1,2.31361869087147,8.7461587200025,3.22054424605369,2.2506344,9.178892,3.2878754,,2.72232806209505,4.94769525515055,2.09067625848688,,,
15,200,100,8,20,6,25.75,28.627965971394,17.7279811917781,3.13684220700732,27.758886,18.108707,3.1069365,,3.03577268557052,2.14759821833788,0.953369823337431,,,
15,200,100,8,20,6,50.5,31.7618399925539,31.2086649036434,3.12398972779169,30.352589,32.480778,3.1070688,,4.43693121331849,4.07615353070772,0.541644796113051,,,
15,200,100,8,20,6,75.25,29.0134998411059,50.7815018513151,3.11615669782784,28.136673,52.060345,3.0980847,,3.022133992479,2.51832478769389,0.579945091992249,,,
15,200,100,8,20,6,100,25.5179103096233,76.559167313077,3.10929865882229,25.35823,76.70774,3.0958378,,0.62575778222358,0.194062569039496,0.432922671615873,,,
15,200,150,16,15,2,1,4.66832337629994,9.07899067321097,6.74556969448752,4.719854,8.997788,6.759032,,1.10383577885092,0.894401989535823,0.19957255090674,,,
15,200,150,16,15,2,25.75,8.96119328727618,116.756106433311,6.46678387775021,9.350562,107.53219,6.2146864,,4.34505428285625,7.90015761495056,3.89834394524276,,,
15,200,150,16,15,2,50.5,5.54040147955766,352.534302146391,6.15561389099465,5.284615,353.6152,5.8894258,,4.6167498962202,0.306607852633922,4.3243142878742,,,
15,200,150,16,15,2,75.25,4.25701724386065,648.171324309523,5.83591355559217,3.9494984,676.0215,5.646974,,7.22381015261672,4.29673060901682,3.23753177274399,,,
15,200,150,16,15,2,100,3.58206712280386,972.605308720139,5.54485874521309,3.3519835,1017.46967,5.4280415,,6.42320802251641,4.6128024263921,2.1067668371884,,,
20,250,250,8,15,4,1,6.29374967407634,5.40734008884539,5.41643183480564,5.939837,5.371865,5.078316,,5.62324039569114,0.656054331011486,6.24240911946735,,,
20,250,250,8,15,4,25.75,14.4595337129249,59.5441710438651,5.32152908273143,16.77018,49.21071,5.100826,,15.9800885211789,17.3542781143978,4.14736214535819,,,
20,250,250,8,15,4,50.5,8.55542659954745,192.842057323622,5.19962686855583,9.52204,166.11526,4.9850345,,11.2982490026117,13.8594234549001,4.12707246078663,,,
20,250,250,8,15,4,75.25,6.30687258951341,378.422266868961,5.04782590251543,6.7781253,341.6989,4.8985405,,7.47205058922791,9.70433562824079,2.95741979613516,,,
20,250,250,8,15,4,100,5.16895708874251,594.607953656474,4.8916319459229,5.472519,552.70197,4.8139124,,5.87278837966403,7.0476661805107,1.58882652624096,,,
20,250,100,12,15,2,1,4.858094876784,5.34265891997006,4.13088945472496,4.9094124,5.0420523,3.939644,,1.05633019769204,5.62653585925985,4.62964349012562,,,
20,250,100,12,15,2,25.75,27.4224245277569,24.0501579411497,4.07630508757884,31.941551,19.952097,3.939016,,16.4796751201516,17.0396425303218,3.36797871182856,,,
20,250,100,12,15,2,50.5,18.2725642100914,70.3701659828398,4.05244216624619,21.760508,56.37167,3.8659708,,19.0884199382499,19.8926573318776,4.60145656856888,,,
20,250,100,12,15,2,75.25,13.3857947390435,142.001359373492,4.02022435641996,15.38823,117.76483,3.8328133,,14.9594051006611,17.0678150409427,4.66170640752126,,,
20,250,100,12,15,2,100,10.6443749584839,234.977348338604,3.98076275039726,12.043941,199.73192,3.8285663,,13.1484098124578,14.9995004147443,3.82329869777021,,,
10,250,150,12,15,4,1,3.15599766791204,10.5636225933506,5.3060297666571,3.081456,10.683792,5.2396417,,2.36190503782455,1.13757762157314,1.25118157222337,,,
10,250,150,12,15,4,25.75,14.2851339462668,59.0061973049855,5.20984547639541,15.25647,53.972588,5.0894456,,6.79962860262185,8.53064514387915,2.31100666883333,,,
10,250,150,12,15,4,50.5,9.10048874388786,178.102297856402,5.10814237016196,9.352542,166.56729,4.909622,,2.76966724761267,6.47661933351488,3.88635154966649,,,
10,250,150,12,15,4,75.25,6.78153088036861,347.120597066745,4.9787664598974,6.7868547,335.664,4.81822,,0.0785046875890755,3.30046593707089,3.22462323128747,,,
10,250,150,12,15,4,100,5.56192607336076,546.948720510547,4.84163398129104,5.5630155,536.40204,4.749202,,0.0195872189754143,1.9282759269831,1.90910716605621,,,
10,250,350,12,20,4,1,5.20877320856379,11.1198247419988,9.21835699065952,4.651796,11.878029,8.793975,,10.6930593109345,6.81849107870842,4.60366192250447,,,
10,250,350,12,20,4,25.75,4.39852653658377,309.862275510565,8.42400896865401,4.994536,261.57608,8.074885,,13.5502072900789,15.583115250478,4.14439217661223,,,
10,250,350,12,20,4,50.5,2.7064918345465,854.271894741483,7.28671180431792,2.9531598,759.7062,7.0706816,,9.11393717523746,11.0697420017663,2.96471453955275,,,
10,250,350,12,20,4,75.25,2.1354323491704,1399.65275279042,6.32149425346817,2.3259757,1275.6891,6.27572,,8.92294016729796,8.85674339890945,0.724104960517167,,,
10,250,350,12,20,4,100,1.86323776111192,1877.71055323865,5.56822859137205,2.0522082,1733.4486,5.6617737,,10.142046432942,7.68286427265528,1.67997967563504,,,
10,200,100,8,20,6,1,1.57457986906054,13.0443822236045,3.26895048442215,1.5906816,13.101722,3.316895,,1.02260490279651,0.439574488178829,1.46666386677696,,,
10,200,100,8,20,6,25.75,22.2515834409824,23.1311100005062,3.18126826637247,22.809315,22.498306,3.171795,,2.50648031631935,2.73572690844647,0.297782694801539,,,
10,200,100,8,20,6,50.5,26.7876177055664,37.4955458835529,3.16550152143098,26.85478,37.546577,3.1777563,,0.250721416035606,0.136099142563713,0.387135450292884,,,
10,200,100,8,20,6,75.25,25.7634419014694,57.9246057136816,3.15631686861536,25.762674,58.11303,3.1664884,,0.00298058571651728,0.325292307123803,0.32225951347851,,,
10,200,100,8,20,6,100,23.3815835232314,84.6111301586231,3.14862941339365,23.612518,84.11587,3.161115,,0.987676803579842,0.585336890896762,0.396540366206286,,,
20,250,100,8,15,2,1,3.8697188377589,5.3020798327916,3.2654708090195,3.8034008,5.253836,3.180304,,1.71376889483028,0.909903930401582,2.60810198591462,,,
20,250,100,8,15,2,25.75,40.774319536323,12.7733795395171,3.21910718192212,41.78247,12.3948765,3.2009532,,2.47251327585961,2.96321766957696,0.563944624896915,,,
20,250,100,8,15,2,50.5,35.5391622360246,28.6763456443899,3.21188321574572,38.665646,26.061432,3.1757936,,8.79729168406286,9.11871295184179,1.12362789433928,,,
20,250,100,8,15,2,75.25,28.3550150348402,53.4400534150012,3.20486981570728,31.569874,47.133675,3.1471515,,11.3378848898851,11.8008460171766,1.80095663868774,,,
20,250,100,8,15,2,100,23.1553737199529,86.7438658713586,3.19676491137327,26.05866,75.56276,3.1338625,,12.5382829712023,12.8897942915528,1.9676896211379,,,
20,250,100,12,20,6,1,4.47063087978363,5.30791268070216,3.77670197159823,4.5906434,5.1613894,3.7710328,,2.68446497694703,2.76046893602586,0.150109053901092,,,
20,250,100,12,20,6,25.75,32.8542582332771,18.3527765703396,3.72680219057498,33.955032,17.896585,3.75593,,3.35047517708971,2.48568149125109,0.781576481270833,,,
20,250,100,12,20,6,50.5,23.9372823324765,49.2249459230197,3.71354630346929,25.928816,45.43998,3.71321,,8.31979854631001,7.68912154609334,0.00905612699580049,,,
20,250,100,12,20,6,75.25,17.8880798880171,97.7288302563111,3.69743079260304,19.526354,89.39625,3.6919332,,9.15846822151299,8.52622530573368,0.148686829082464,,,
20,250,100,12,20,6,100,14.2153596705823,162.545559423885,3.67750349082693,15.750614,147.3311,3.6932776,,10.7999682385441,9.36012000439143,0.428935260358464,,,
10,200,250,16,20,4,1,4.16400461747885,13.7035503115537,9.08164314491264,3.9723008,14.241575,9.003683,,4.60383297064927,3.92617005238913,0.858436558986696,,,
10,200,250,16,20,4,25.75,4.70086731292557,287.0573643273,8.34045193982167,4.7204547,279.3958,8.151673,,0.4166760253065,2.66900114033108,2.26341379560428,,,
10,200,250,16,20,4,50.5,2.88168723512927,806.404767286039,7.32366858000592,2.8891728,774.2986,7.0503488,,0.259763265751979,3.98139601705141,3.73200639843398,,,
10,200,250,16,20,4,75.25,2.25905164764885,1343.10515397334,6.41726247834744,2.3392708,1260.8234,6.23804,,3.55101010792027,6.12623320891324,2.79281826093536,,,
10,200,250,16,20,4,100,1.96136646869714,1823.9283752211,5.6935961324842,2.1081583,1681.1305,5.6405897,,7.48416135615738,7.82913831272512,0.930983358334425,,,
15,250,350,16,20,4,1,8.65888431492281,8.3360706677363,11.4879743353219,8.204133,8.315558,10.8578615,,5.25184652414268,0.246071183341713,5.48497774219865,,,
15,250,350,16,20,4,25.75,2.78590581730628,546.977280147293,9.41843220118828,3.250098,439.81503,8.835065,,16.6621635164448,19.5917187124181,6.19388862951818,,,
15,250,350,16,20,4,50.5,1.82986930191921,1252.14521396423,7.22110271913428,1.9590667,1183.429,7.3066807,,7.06047136510157,5.48787897744525,1.18510959051943,,,
15,250,350,16,20,4,75.25,1.55916232528267,1772.80265553712,5.84608806379334,1.5630343,1886.8392,6.237591,,0.248336857204906,6.43255717756861,6.69683610534984,,,
15,250,350,16,20,4,100,1.47034962484177,2138.80234475546,5.00508431866308,1.393928,2480.9946,5.5040956,,5.19751381240322,15.9992463110781,9.97008740644378,,,
10,200,250,8,20,4,1,2.6236516858895,13.2178424105938,5.51933658311009,2.584124,13.206603,5.4315596,,1.5065904556648,0.085032112236354,1.59035387294008,,,
10,200,250,8,20,4,25.75,13.193032392071,65.6248168862675,5.35125481480385,13.772475,63.582153,5.412405,,4.39203505842405,3.11263936904781,1.14272609532594,,,
10,200,250,8,20,4,50.5,8.8929562632265,187.285597759892,5.24903285809891,8.851744,187.3704,5.227073,,0.463425907050931,0.0452796376882702,0.418360080658047,,,
10,200,250,8,20,4,75.25,6.67018522820129,363.143554683344,5.1230649519933,6.6236525,363.32574,5.089875,,0.697622728744487,0.0501689522797264,0.647853429622941,,,
10,200,250,8,20,4,100,5.44270721374328,575.468034624161,4.98489837590599,5.5631533,560.9353,4.9665375,,2.21298117878881,2.52537651959284,0.368329994343222,,,
10,200,250,8,20,6,1,2.5976187982573,13.1744324370745,5.44662486968368,2.5292065,13.319556,5.361597,,2.6336542645594,1.10155457260613,1.56111117835472,,,
10,200,250,8,20,6,25.75,13.3517144507909,64.2092335724366,5.29879868591768,13.89395,62.67097,5.381897,,4.06116795867351,2.3957046157563,1.56824818242607,,,
10,200,250,8,20,6,50.5,8.9908291786157,183.505014710834,5.19967784209117,8.974784,183.63484,5.1940703,,0.178461611236735,0.0707475429870867,0.107844029216134,,,
10,200,250,8,20,6,75.25,6.73808939904672,356.242749095616,5.07687452219207,6.745113,354.6666,5.059679,,0.104237277621664,0.44243682141385,0.338702918831358,,,
10,200,250,8,20,6,100,5.49472182078253,565.097597054759,4.94184708170316,5.671994,547.1554,4.93931,,3.2262266407551,3.17506164391289,0.0513387334981164,,,
15,200,250,12,20,4,1,4.97525445488362,9.0914134404681,7.19891154080599,4.9280176,9.169102,7.191496,,0.949435959747805,0.854526747030219,0.103009194708898,,,
15,200,250,12,20,4,25.75,7.81316608602095,142.707967137375,6.89157003913781,7.9948483,134.24492,6.6336265,,2.3253340832484,5.93032562031257,3.74288496921495,,,
15,200,250,12,20,4,50.5,4.65261122716675,442.931757454961,6.49474848732372,4.643317,423.62018,6.1991715,,0.199763674911858,4.35994419680432,4.55101514555365,,,
15,200,250,12,20,4,75.25,3.49947388426987,818.725819911948,6.05975228364479,3.5345182,779.37744,5.8262825,,1.00141669545397,4.80605093365443,3.85279418557955,,,
15,200,250,12,20,4,100,2.9178170292946,1217.0012311154,5.65157120666713,3.0283513,1140.4894,5.496895,,3.78825229942957,6.28691484931989,2.73687088087396,,,
15,250,150,8,20,2,1,3.41526269407355,7.06208920466175,3.83864053402038,3.3207946,7.239395,3.8261719,,2.76605645116198,2.5106705707032,0.324819005840106,,,
15,250,150,8,20,2,25.75,29.4461861181312,20.7604817100974,3.7784125698282,26.427816,22.294167,3.641627,,10.2504619987872,7.38752265635846,3.62018618402012,,,
15,250,150,8,20,2,50.5,22.7228475466295,52.557805829793,3.76381903514559,22.412481,51.030685,3.6045415,,1.36587875261935,2.9056023281081,4.23180640881766,,,
15,250,150,8,20,2,75.25,17.3137958489113,102.312865955318,3.7465900022323,17.532967,96.401146,3.5747952,,1.26587579639551,5.77808069407397,4.58536434811231,,,
15,250,150,8,20,2,100,13.8821508802657,168.620360175657,3.72552004596848,14.384963,155.8422,3.5679092,,3.62200442907647,7.57806480922328,4.23057302131649,,,
20,250,150,8,20,2,1,4.47387885916068,5.33439236461905,3.79830039379343,4.3551025,5.2492476,3.6384432,,2.65488545621826,1.59614739222749,4.20865063897112,,,
20,250,150,8,20,2,25.75,32.7175868202771,18.5155812048112,3.74422131191245,32.402985,17.971708,3.5992937,,0.961567923714103,2.93738121852678,3.87070100400729,,,
20,250,150,8,20,2,50.5,23.8226196716184,49.6882551919403,3.73054271897689,25.909164,43.584312,3.558871,,8.75866868188073,12.2844788338038,4.6017893885416,,,
20,250,150,8,20,2,75.25,17.8118022685914,98.5832450620713,3.71385208249381,19.615017,85.09777,3.5303721,,10.1237073274068,13.6792768929248,4.94042246213008,,,
20,250,150,8,20,2,100,14.168434112701,163.782190956743,3.69324963049048,15.751853,140.57253,3.5241323,,11.1756802106986,14.1710529216653,4.57909286971269,,,
10,200,150,12,15,6,1,2.59812988644803,13.1711980165101,5.44635905739042,2.5253785,13.453057,5.40714,,2.8001443202476,2.13996466484361,0.720096801866221,,,
10,200,150,12,15,6,25.75,13.1079184190955,65.4034694248465,5.29879862277111,13.502737,63.454453,5.2957454,,3.01206162779692,2.97998935222553,0.057621038059242,,,
10,200,150,12,15,6,50.5,8.83816231063406,186.261237564217,5.18815820443483,8.589031,187.83855,5.08461,,2.81881348042573,0.846828066005517,1.99585672515378,,,
10,200,150,12,15,6,75.25,6.70543279720212,356.447517920136,5.05517316084577,6.44374,364.45468,4.96701,,3.9026980825356,2.24637896950036,1.74401861302452,,,
10,200,150,12,15,6,100,5.54356479563727,557.205688124104,4.91614632642464,5.411801,565.38544,4.8697467,,2.37687842561102,1.46799504208834,0.943821101809725,,,
